542	324.189
543	324.189
544	324.242
545	324.242
546	324.242
547	324.243
548	324.297
549	324.297
550	324.297
551	324.298
552	324.353
553	324.354
554	324.354
555	324.354
556	324.412
557	324.413
558	324.413
559	324.413
560	324.475
561	324.475
562	324.475
563	324.476
564	324.542
565	324.542
566	324.542
567	324.543
568	324.615
569	324.616
570	324.616
571	324.616
572	324.697
573	324.698
574	324.698
575	324.698
576	324.79
577	324.791
578	324.791
579	324.792
580	324.9
581	324.901
582	324.901
583	324.902
584	325.028
585	325.029
586	325.029
587	325.03
588	325.17
589	325.171
590	325.171
591	325.172
592	325.315
593	325.317
594	325.317
595	325.318
596	325.454
597	325.455
598	325.455
599	325.456
600	325.581
601	325.582
602	325.582
603	325.583
604	325.704
605	325.705
606	325.705
607	325.707
608	325.84
609	325.841
610	325.841
611	325.842
612	326.017
613	326.019
614	326.019
615	326.021
616	326.297
617	326.299
618	326.299
619	326.304
620	326.812
621	326.817
622	326.817
623	326.826
624	327.86
625	327.869
626	327.869
627	327.876
628	328.727
629	328.734
630	328.734
631	328.737
632	329.021
633	329.023
634	329.023
635	329.022
636	328.873
637	328.872
638	328.872
639	328.865
640	328.121
641	328.115
642	328.115
643	328.114
644	328.031
645	328.03
646	328.03
647	328.034
648	328.476
649	328.48
650	328.48
651	328.49
652	329.663
653	329.673
654	329.673
655	329.696
656	332.295
657	332.318
658	332.318
659	332.367
660	338.075
661	338.124
662	338.124
663	338.155
664	341.713
665	341.744
666	341.744
667	341.757
668	343.27
669	343.283
670	343.283
671	343.287
672	343.756
673	343.76
674	343.76
675	343.758
676	343.517
677	343.515
678	343.515
679	343.505
680	342.458
681	342.448
682	342.448
683	342.427
684	339.98
685	339.959
686	339.959
687	339.913
688	334.56
689	334.514
690	334.514
691	334.473
692	329.816
693	329.775
694	329.775
695	329.756
696	327.526
697	327.506
698	327.506
699	327.496
700	326.368
701	326.358
702	326.358
703	326.353
704	325.737
705	325.732
706	325.732
707	325.729
708	325.36
709	325.357
710	325.357
711	325.355
712	325.111
713	325.109
714	325.109
715	325.108
716	324.932
717	324.93
718	324.93
719	324.929
720	324.793
721	324.792
722	324.792
723	324.791
724	324.679
725	324.678
726	324.678
727	324.677
728	324.581
729	324.58
730	324.58
731	324.579
732	324.495
733	324.494
734	324.494
735	324.493
736	324.416
737	324.416
738	324.416
739	324.415
740	324.344
741	324.343
742	324.343
743	324.343
744	324.276
745	324.275
746	324.275
747	324.275
748	324.211
749	324.21
750	324.21
751	324.21
752	324.149
753	324.149
754	324.149
755	324.148
756	324.091
757	324.09
758	324.09
759	324.09
760	324.04
761	324.039
762	324.039
763	324.039
764	324.004
765	324.004
766	324.004
767	324.004
768	323.85
769	323.85
770	323.85
771	323.85
772	323.882
773	323.883
774	323.883
775	323.883
776	323.928
777	323.929
778	323.929
779	323.929
780	323.979
781	323.979
782	323.979
783	323.98
784	324.031
785	324.031
786	324.031
787	324.032
788	324.083
789	324.084
790	324.084
791	324.084
792	324.136
793	324.136
794	324.136
795	324.137
796	324.189
797	324.189
798	324.189
799	324.189
800	324.242
801	324.242
802	324.242
803	324.243
804	324.297
805	324.297
806	324.297
807	324.298
808	324.353
809	324.354
810	324.354
811	324.354
812	324.412
813	324.413
814	324.413
815	324.413
816	324.475
817	324.475
818	324.475
819	324.476
820	324.542
821	324.543
822	324.543
823	324.543
824	324.615
825	324.616
826	324.616
827	324.617
828	324.697
829	324.698
830	324.698
831	324.699
832	324.791
833	324.792
834	324.792
835	324.792
836	324.9
837	324.901
838	324.901
839	324.902
840	325.028
841	325.03
842	325.03
843	325.031
844	325.171
845	325.172
846	325.172
847	325.174
848	325.317
849	325.319
850	325.319
851	325.32
852	325.456
853	325.457
854	325.457
855	325.459
856	325.583
857	325.585
858	325.585
859	325.586
860	325.707
861	325.708
862	325.708
863	325.709
864	325.842
865	325.843
866	325.843
867	325.845
868	326.019
869	326.021
870	326.021
871	326.023
872	326.299
873	326.302
874	326.302
875	326.306
876	326.814
877	326.819
878	326.819
879	326.827
880	327.861
881	327.87
882	327.87
883	327.878
884	328.728
885	328.735
886	328.735
887	328.738
888	329.021
889	329.024
890	329.024
891	329.023
892	328.874
893	328.873
894	328.873
895	328.866
896	328.122
897	328.116
898	328.116
899	328.115
900	328.032
901	328.031
902	328.031
903	328.035
904	328.477
905	328.481
906	328.481
907	328.491
908	329.663
909	329.673
910	329.673
911	329.696
912	332.294
913	332.317
914	332.317
915	332.366
916	338.071
917	338.121
918	338.121
919	338.152
920	341.708
921	341.739
922	341.739
923	341.752
924	343.264
925	343.277
926	343.277
927	343.281
928	343.749
929	343.753
930	343.753
931	343.751
932	343.51
933	343.508
934	343.508
935	343.499
936	342.451
937	342.442
938	342.442
939	342.421
940	339.975
941	339.954
942	339.954
943	339.908
944	334.557
945	334.51
946	334.51
947	334.47
948	329.814
949	329.774
950	329.774
951	329.755
952	327.525
953	327.506
954	327.506
955	327.496
956	326.368
957	326.358
958	326.358
959	326.353
960	325.737
961	325.732
962	325.732
963	325.729
964	325.36
965	325.357
966	325.357
967	325.355
968	325.112
969	325.109
970	325.109
971	325.108
972	324.932
973	324.931
974	324.931
975	324.929
976	324.793
977	324.792
978	324.792
979	324.791
980	324.679
981	324.678
982	324.678
983	324.677
984	324.581
985	324.58
986	324.58
987	324.579
988	324.495
989	324.494
990	324.494
991	324.493
992	324.416
993	324.416
994	324.416
995	324.415
996	324.344
997	324.343
998	324.343
999	324.343
1000	324.276
1001	324.275
1002	324.275
1003	324.275
1004	324.211
1005	324.211
1006	324.211
1007	324.21
1008	324.149
1009	324.149
1010	324.149
1011	324.148
1012	324.091
1013	324.09
1014	324.09
1015	324.09
1016	324.04
1017	324.039
1018	324.039
1019	324.039
1020	324.004
1021	324.004
1022	324.004
1023	324.004
1024	323.844
1025	323.844
1026	323.844
1027	323.845
1028	323.878
1029	323.878
1030	323.878
1031	323.878
1032	323.925
1033	323.925
1034	323.925
1035	323.926
1036	323.977
1037	323.977
1038	323.977
1039	323.978
1040	324.03
1041	324.031
1042	324.031
1043	324.031
1044	324.085
1045	324.085
1046	324.085
1047	324.085
1048	324.139
1049	324.139
1050	324.139
1051	324.14
1052	324.193
1053	324.194
1054	324.194
1055	324.194
1056	324.249
1057	324.249
1058	324.249
1059	324.25
1060	324.305
1061	324.306
1062	324.306
1063	324.306
1064	324.364
1065	324.365
1066	324.365
1067	324.365
1068	324.426
1069	324.426
1070	324.426
1071	324.427
1072	324.491
1073	324.491
1074	324.491
1075	324.492
1076	324.561
1077	324.562
1078	324.562
1079	324.562
1080	324.638
1081	324.639
1082	324.639
1083	324.64
1084	324.726
1085	324.727
1086	324.727
1087	324.728
1088	324.829
1089	324.83
1090	324.83
1091	324.831
1092	324.956
1093	324.957
1094	324.957
1095	324.958
1096	325.117
1097	325.118
1098	325.118
1099	325.12
1100	325.319
1101	325.32
1102	325.32
1103	325.322
1104	325.53
1105	325.532
1106	325.532
1107	325.534
1108	325.707
1109	325.708
1110	325.708
1111	325.709
1112	325.853
1113	325.854
1114	325.854
1115	325.855
1116	325.984
1117	325.985
1118	325.985
1119	325.987
1120	326.122
1121	326.123
1122	326.123
1123	326.124
1124	326.295
1125	326.296
1126	326.296
1127	326.298
1128	326.56
1129	326.562
1130	326.562
1131	326.566
1132	327.041
1133	327.045
1134	327.045
1135	327.054
1136	328.028
1137	328.037
1138	328.037
1139	328.044
1140	328.846
1141	328.853
1142	328.853
1143	328.855
1144	329.124
1145	329.127
1146	329.127
1147	329.125
1148	328.986
1149	328.985
1150	328.985
1151	328.978
1152	328.252
1153	328.246
1154	328.246
1155	328.245
1156	328.17
1157	328.169
1158	328.169
1159	328.173
1160	328.595
1161	328.598
1162	328.598
1163	328.608
1164	329.709
1165	329.719
1166	329.719
1167	329.74
1168	332.176
1169	332.197
1170	332.197
1171	332.244
1172	337.663
1173	337.71
1174	337.71
1175	337.739
1176	341.084
1177	341.113
1178	341.113
1179	341.125
1180	342.529
1181	342.541
1182	342.541
1183	342.545
1184	342.969
1185	342.973
1186	342.973
1187	342.97
1188	342.728
1189	342.726
1190	342.726
1191	342.717
1192	341.715
1193	341.707
1194	341.707
1195	341.687
1196	339.363
1197	339.343
1198	339.343
1199	339.299
1200	334.183
1201	334.138
1202	334.138
1203	334.1
1204	329.655
1205	329.617
1206	329.617
1207	329.598
1208	327.477
1209	327.459
1210	327.459
1211	327.449
1212	326.369
1213	326.359
1214	326.359
1215	326.354
1216	325.756
1217	325.751
1218	325.751
1219	325.748
1220	325.385
1221	325.382
1222	325.382
1223	325.38
1224	325.137
1225	325.135
1226	325.135
1227	325.133
1228	324.956
1229	324.954
1230	324.954
1231	324.953
1232	324.814
1233	324.813
1234	324.813
1235	324.812
1236	324.698
1237	324.697
1238	324.697
1239	324.696
1240	324.597
1241	324.596
1242	324.596
1243	324.596
1244	324.509
1245	324.508
1246	324.508
1247	324.507
1248	324.428
1249	324.427
1250	324.427
1251	324.427
1252	324.353
1253	324.353
1254	324.353
1255	324.352
1256	324.283
1257	324.283
1258	324.283
1259	324.282
1260	324.216
1261	324.216
1262	324.216
1263	324.215
1264	324.153
1265	324.152
1266	324.152
1267	324.152
1268	324.093
1269	324.092
1270	324.092
1271	324.092
1272	324.04
1273	324.04
1274	324.04
1275	324.04
1276	324.004
1277	324.003
1278	324.003
1279	324.003
1280	323.844
1281	323.844
1282	323.844
1283	323.845
1284	323.878
1285	323.878
1286	323.878
1287	323.878
1288	323.925
1289	323.925
1290	323.925
1291	323.926
1292	323.977
1293	323.977
1294	323.977
1295	323.978
1296	324.03
1297	324.031
1298	324.031
1299	324.031
1300	324.085
1301	324.085
1302	324.085
1303	324.085
1304	324.139
1305	324.139
1306	324.139
1307	324.14
1308	324.193
1309	324.194
1310	324.194
1311	324.194
1312	324.249
1313	324.249
1314	324.249
1315	324.25
1316	324.306
1317	324.306
1318	324.306
1319	324.306
1320	324.364
1321	324.365
1322	324.365
1323	324.365
1324	324.426
1325	324.426
1326	324.426
1327	324.427
1328	324.491
1329	324.491
1330	324.491
1331	324.492
1332	324.561
1333	324.562
1334	324.562
1335	324.562
1336	324.639
1337	324.639
1338	324.639
1339	324.64
1340	324.726
1341	324.727
1342	324.727
1343	324.728
1344	324.829
1345	324.83
1346	324.83
1347	324.831
1348	324.956
1349	324.957
1350	324.957
1351	324.958
1352	325.118
1353	325.119
1354	325.119
1355	325.121
1356	325.32
1357	325.322
1358	325.322
1359	325.324
1360	325.532
1361	325.534
1362	325.534
1363	325.535
1364	325.709
1365	325.71
1366	325.71
1367	325.712
1368	325.855
1369	325.856
1370	325.856
1371	325.857
1372	325.987
1373	325.988
1374	325.988
1375	325.989
1376	326.124
1377	326.125
1378	326.125
1379	326.127
1380	326.297
1381	326.298
1382	326.298
1383	326.301
1384	326.562
1385	326.564
1386	326.564
1387	326.568
1388	327.043
1389	327.047
1390	327.047
1391	327.056
1392	328.03
1393	328.038
1394	328.038
1395	328.045
1396	328.847
1397	328.854
1398	328.854
1399	328.856
1400	329.125
1401	329.128
1402	329.128
1403	329.126
1404	328.987
1405	328.986
1406	328.986
1407	328.979
1408	328.253
1409	328.247
1410	328.247
1411	328.246
1412	328.171
1413	328.17
1414	328.17
1415	328.174
1416	328.596
1417	328.599
1418	328.599
1419	328.609
1420	329.709
1421	329.719
1422	329.719
1423	329.74
1424	332.175
1425	332.196
1426	332.196
1427	332.243
1428	337.659
1429	337.706
1430	337.706
1431	337.735
1432	341.079
1433	341.108
1434	341.108
1435	341.12
1436	342.522
1437	342.535
1438	342.535
1439	342.538
1440	342.962
1441	342.966
1442	342.966
1443	342.964
1444	342.721
1445	342.719
1446	342.719
1447	342.71
1448	341.709
1449	341.7
1450	341.7
1451	341.68
1452	339.358
1453	339.338
1454	339.338
1455	339.293
1456	334.179
1457	334.135
1458	334.135
1459	334.096
1460	329.654
1461	329.615
1462	329.615
1463	329.597
1464	327.477
1465	327.458
1466	327.458
1467	327.449
1468	326.369
1469	326.359
1470	326.359
1471	326.354
1472	325.757
1473	325.751
1474	325.751
1475	325.748
1476	325.385
1477	325.382
1478	325.382
1479	325.38
1480	325.137
1481	325.135
1482	325.135
1483	325.134
1484	324.956
1485	324.955
1486	324.955
1487	324.953
1488	324.815
1489	324.813
1490	324.813
1491	324.812
1492	324.698
1493	324.697
1494	324.697
1495	324.696
1496	324.597
1497	324.597
1498	324.597
1499	324.596
1500	324.509
1501	324.508
1502	324.508
1503	324.507
1504	324.428
1505	324.427
1506	324.427
1507	324.427
1508	324.354
1509	324.353
1510	324.353
1511	324.352
1512	324.283
1513	324.283
1514	324.283
1515	324.282
1516	324.216
1517	324.216
1518	324.216
1519	324.215
1520	324.153
1521	324.152
1522	324.152
1523	324.152
1524	324.093
1525	324.092
1526	324.092
1527	324.092
1528	324.04
1529	324.04
1530	324.04
1531	324.04
1532	324.004
1533	324.003
1534	324.003
1535	324.003
1536	323.844
1537	323.844
1538	323.844
1539	323.845
1540	323.878
1541	323.878
1542	323.878
1543	323.878
1544	323.925
1545	323.925
1546	323.925
1547	323.926
1548	323.977
1549	323.977
1550	323.977
1551	323.978
1552	324.03
1553	324.031
1554	324.031
1555	324.031
1556	324.085
1557	324.085
1558	324.085
1559	324.085
1560	324.139
1561	324.139
1562	324.139
1563	324.14
1564	324.193
1565	324.194
1566	324.194
1567	324.194
1568	324.249
1569	324.249
1570	324.249
1571	324.25
1572	324.306
1573	324.306
1574	324.306
1575	324.306
1576	324.364
1577	324.365
1578	324.365
1579	324.365
1580	324.426
1581	324.426
1582	324.426
1583	324.427
1584	324.491
1585	324.491
1586	324.491
1587	324.492
1588	324.561
1589	324.562
1590	324.562
1591	324.562
1592	324.639
1593	324.639
1594	324.639
1595	324.64
1596	324.726
1597	324.727
1598	324.727
1599	324.728
1600	324.829
1601	324.83
1602	324.83
1603	324.831
1604	324.956
1605	324.957
1606	324.957
1607	324.958
1608	325.118
1609	325.119
1610	325.119
1611	325.121
1612	325.32
1613	325.322
1614	325.322
1615	325.324
1616	325.532
1617	325.534
1618	325.534
1619	325.535
1620	325.709
1621	325.71
1622	325.71
1623	325.712
1624	325.855
1625	325.856
1626	325.856
1627	325.857
1628	325.987
1629	325.988
1630	325.988
1631	325.989
1632	326.124
1633	326.125
1634	326.125
1635	326.127
1636	326.297
1637	326.298
1638	326.298
1639	326.301
1640	326.562
1641	326.564
1642	326.564
1643	326.568
1644	327.043
1645	327.047
1646	327.047
1647	327.056
1648	328.03
1649	328.038
1650	328.038
1651	328.045
1652	328.847
1653	328.854
1654	328.854
1655	328.856
1656	329.125
1657	329.128
1658	329.128
1659	329.126
1660	328.987
1661	328.986
1662	328.986
1663	328.979
1664	328.253
1665	328.247
1666	328.247
1667	328.246
1668	328.171
1669	328.17
1670	328.17
1671	328.174
1672	328.596
1673	328.599
1674	328.599
1675	328.609
1676	329.709
1677	329.719
1678	329.719
1679	329.74
1680	332.175
1681	332.196
1682	332.196
1683	332.243
1684	337.659
1685	337.706
1686	337.706
1687	337.735
1688	341.079
1689	341.108
1690	341.108
1691	341.12
1692	342.522
1693	342.535
1694	342.535
1695	342.538
1696	342.962
1697	342.966
1698	342.966
1699	342.964
1700	342.721
1701	342.719
1702	342.719
1703	342.71
1704	341.709
1705	341.7
1706	341.7
1707	341.68
1708	339.358
1709	339.338
1710	339.338
1711	339.293
1712	334.179
1713	334.135
1714	334.135
1715	334.096
1716	329.654
1717	329.615
1718	329.615
1719	329.597
1720	327.477
1721	327.458
1722	327.458
1723	327.449
1724	326.369
1725	326.359
1726	326.359
1727	326.354
1728	325.757
1729	325.751
1730	325.751
1731	325.748
1732	325.385
1733	325.382
1734	325.382
1735	325.38
1736	325.137
1737	325.135
1738	325.135
1739	325.134
1740	324.956
1741	324.955
1742	324.955
1743	324.953
1744	324.815
1745	324.813
1746	324.813
1747	324.812
1748	324.698
1749	324.697
1750	324.697
1751	324.696
1752	324.597
1753	324.597
1754	324.597
1755	324.596
1756	324.509
1757	324.508
1758	324.508
1759	324.507
1760	324.428
1761	324.427
1762	324.427
1763	324.427
1764	324.354
1765	324.353
1766	324.353
1767	324.352
1768	324.283
1769	324.283
1770	324.283
1771	324.282
1772	324.216
1773	324.216
1774	324.216
1775	324.215
1776	324.153
1777	324.152
1778	324.152
1779	324.152
1780	324.093
1781	324.092
1782	324.092
1783	324.092
1784	324.04
1785	324.04
1786	324.04
1787	324.04
1788	324.004
1789	324.003
1790	324.003
1791	324.003
1792	323.844
1793	323.844
1794	323.844
1795	323.845
1796	323.878
1797	323.878
1798	323.878
1799	323.878
1800	323.925
1801	323.925
1802	323.925
1803	323.926
1804	323.977
1805	323.977
1806	323.977
1807	323.978
1808	324.03
1809	324.031
1810	324.031
1811	324.031
1812	324.085
1813	324.085
1814	324.085
1815	324.085
1816	324.139
1817	324.139
1818	324.139
1819	324.14
1820	324.193
1821	324.194
1822	324.194
1823	324.194
1824	324.249
1825	324.249
1826	324.249
1827	324.25
1828	324.306
1829	324.306
1830	324.306
1831	324.307
1832	324.364
1833	324.365
1834	324.365
1835	324.365
1836	324.426
1837	324.426
1838	324.426
1839	324.427
1840	324.491
1841	324.492
1842	324.492
1843	324.492
1844	324.561
1845	324.562
1846	324.562
1847	324.563
1848	324.639
1849	324.639
1850	324.639
1851	324.64
1852	324.727
1853	324.727
1854	324.727
1855	324.728
1856	324.83
1857	324.831
1858	324.831
1859	324.832
1860	324.957
1861	324.958
1862	324.958
1863	324.959
1864	325.119
1865	325.12
1866	325.12
1867	325.122
1868	325.323
1869	325.325
1870	325.325
1871	325.326
1872	325.537
1873	325.538
1874	325.538
1875	325.54
1876	325.714
1877	325.716
1878	325.716
1879	325.717
1880	325.861
1881	325.862
1882	325.862
1883	325.863
1884	325.992
1885	325.994
1886	325.994
1887	325.995
1888	326.13
1889	326.131
1890	326.131
1891	326.133
1892	326.303
1893	326.304
1894	326.304
1895	326.306
1896	326.567
1897	326.569
1898	326.569
1899	326.574
1900	327.048
1901	327.052
1902	327.052
1903	327.06
1904	328.033
1905	328.041
1906	328.041
1907	328.048
1908	328.849
1909	328.856
1910	328.856
1911	328.858
1912	329.127
1913	329.129
1914	329.129
1915	329.128
1916	328.989
1917	328.987
1918	328.987
1919	328.981
1920	328.255
1921	328.249
1922	328.249
1923	328.248
1924	328.173
1925	328.173
1926	328.173
1927	328.176
1928	328.598
1929	328.602
1930	328.602
1931	328.611
1932	329.71
1933	329.72
1934	329.72
1935	329.741
1936	332.172
1937	332.193
1938	332.193
1939	332.24
1940	337.648
1941	337.695
1942	337.695
1943	337.724
1944	341.062
1945	341.091
1946	341.091
1947	341.104
1948	342.504
1949	342.516
1950	342.516
1951	342.52
1952	342.943
1953	342.947
1954	342.947
1955	342.945
1956	342.702
1957	342.7
1958	342.7
1959	342.691
1960	341.691
1961	341.682
1962	341.682
1963	341.662
1964	339.342
1965	339.322
1966	339.322
1967	339.278
1968	334.17
1969	334.126
1970	334.126
1971	334.087
1972	329.65
1973	329.612
1974	329.612
1975	329.594
1976	327.476
1977	327.457
1978	327.457
1979	327.448
1980	326.368
1981	326.359
1982	326.359
1983	326.354
1984	325.757
1985	325.752
1986	325.752
1987	325.748
1988	325.386
1989	325.382
1990	325.382
1991	325.38
1992	325.137
1993	325.135
1994	325.135
1995	325.134
1996	324.956
1997	324.955
1998	324.955
1999	324.954
2000	324.815
2001	324.814
2002	324.814
2003	324.813
2004	324.698
2005	324.697
2006	324.697
2007	324.696
2008	324.598
2009	324.597
2010	324.597
2011	324.596
2012	324.509
2013	324.508
2014	324.508
2015	324.507
2016	324.428
2017	324.428
2018	324.428
2019	324.427
2020	324.354
2021	324.353
2022	324.353
2023	324.352
2024	324.283
2025	324.283
2026	324.283
2027	324.282
2028	324.217
2029	324.216
2030	324.216
2031	324.215
2032	324.153
2033	324.152
2034	324.152
2035	324.152
2036	324.093
2037	324.092
2038	324.092
2039	324.092
2040	324.04
2041	324.04
2042	324.04
2043	324.04
2044	324.004
2045	324.003
2046	324.003
2047	324.003
2048	323.839
2049	323.839
2050	323.839
2051	323.839
2052	323.873
2053	323.873
2054	323.873
2055	323.873
2056	323.921
2057	323.921
2058	323.921
2059	323.922
2060	323.975
2061	323.975
2062	323.975
2063	323.976
2064	324.03
2065	324.031
2066	324.031
2067	324.031
2068	324.086
2069	324.087
2070	324.087
2071	324.087
2072	324.143
2073	324.144
2074	324.144
2075	324.144
2076	324.2
2077	324.201
2078	324.201
2079	324.201
2080	324.258
2081	324.259
2082	324.259
2083	324.259
2084	324.318
2085	324.318
2086	324.318
2087	324.319
2088	324.38
2089	324.38
2090	324.38
2091	324.381
2092	324.445
2093	324.445
2094	324.445
2095	324.446
2096	324.514
2097	324.514
2098	324.514
2099	324.515
2100	324.589
2101	324.59
2102	324.59
2103	324.59
2104	324.673
2105	324.673
2106	324.673
2107	324.674
2108	324.77
2109	324.771
2110	324.771
2111	324.772
2112	324.889
2113	324.89
2114	324.89
2115	324.892
2116	325.048
2117	325.05
2118	325.05
2119	325.052
2120	325.282
2121	325.284
2122	325.284
2123	325.287
2124	325.655
2125	325.659
2126	325.659
2127	325.662
2128	326.07
2129	326.073
2130	326.073
2131	326.076
2132	326.331
2133	326.334
2134	326.334
2135	326.335
2136	326.514
2137	326.515
2138	326.515
2139	326.516
2140	326.66
2141	326.661
